title,nešvankiai,Skirmantas Malinauskas,Svarbeuse Dariti,KONTRA,Eastern European,LaLand Music,"O, Dangau!",Artur Lebedenko Swan,deMiko,BaltaLietuviS,Enoxas,Fuxeris,On1Beat,Įdomioji Dokumentika,Žaidimų Balsas,Lietuvos nacionalinis radijas ir televizija,15min,Husarai Official,Komentaras TV,InfamousJJ,PildykLT,Ilja Laurs,Ignas Lelys,Pralaužk Vieną Šaltą,Šventinis bankuchenas,Šeškės,A Team Comedy,Martial Arts Journey with Rokas,Camiworld,OpenPlay,Stanislavas Stavickis (Stano),Viktorija Rupeikytė - Victoria,Alfa TV,Furytto,Simonas Dailidė,Augustas Šuliauskas,OpTV,Bičiuliai,PROTO INDUSTRIJA,UBR Team,LTU Republic 2,Mantas Stonkus,Vikkyxo,GJan,Betsafe-LKL TV,Krebždesys,Darius Žaidžia,Edvisss,Rokas Yan,Pagal Jurgį,Autoplius.lt,Važiuojam AUTO,Negyvas Eteris,LaisvėsTV X,LTU Republic,Vu Records,Eltis LT,Diana ir draugai,Aleksandr Lukjanov,Omantas,Martynas Kavaliauskas,Paulius Samoška,cestovas,Donny Montell,Saulius Prūsaitis oficialus kanalas,SelMusic,Hypocrite,Lrytas.lt,2Kvėpavimas,Andrius Talzunas,Martas Tankevičius,Kiemo draugai,Redakcija,TV3 Televizija,KITOKS PASAULIS,Noeliukas,WhyDotas,LaisvėsTV,NISLT,JK Sax - Juozas Kuraitis Saxophonist,cheska,Man Kablys,A Friend,dima_wallhacks,Žinių radijas,Munis,Vestro,Delfi Video,IŠ NAUJO,Dividendų Eksperimentas,Emilis Jokūbas,HIPARIKAI,Evgenya Redko,MrBegėdis,prefis,Rolandas,DamagePlanas,Šerifas,Mantas Bartuševičius,Svarbeuse Lankiti,Easternas,KARALIAI Official,LNK Televizija,Benediktas Vanagas,EnoxsPC,Zalgiris Kaunas,stasas777,AntanasJ,Kūrybinis Potencialas,Sisters On Wire,Judzikas,Lithuania Explained,TIKRA RIDA,Bernužėliai,Aurimas Valujavičius,BasketNews․LT,#Mantaz,Jovani,Delfi,DeividasBen,Vaidas Baumila,Aurimas Mockus,Tomuxas,NeRedaguota,Radvis,Natalija Bunke,Jazzu,Kitokie pasikalbėjimai,Vital CSGO,Radijo stotis M-1,0029lt,televizijos bokštas,Dainius Sinkevičius,norbefilms,Ertyez,Gazas Dugnas TV,"Sergej ""KUVALDA"" Maslobojev",GURIS
TV3 Televizija,0.13401187446988974,0.1327251552795031,0.10745762711864407,0.18385416666666668,0.12171975573526984,0.24891908585546635,0.19016227180527384,0.19418781953538433,0.11438474870017332,0.16387665198237886,0.11469357617523997,0.13274336283185842,0.11827956989247312,0.1825666922823581,0.12139798634417313,0.2896048744460857,0.3272702955730908,0.30405405405405406,0.2207412817235713,0.026881720430107527,0.12838555496548062,0.18254284575528099,0.18945469125902165,0.15234995236583043,0.13137614678899082,0.2865566037735849,0.15957202024850436,0.040770941438102296,0.20616319444444445,0.22872960372960374,0.32259767687434004,0.2208939708939709,0.5522648083623694,0.14366341713699332,0.16089566020313942,0.17429809685321274,0.24359390204346415,0.3316582914572864,0.14186659270558868,0.1037485398746947,0.1013312139876813,0.13990540204132437,0.335423197492163,0.14817688130333592,0.20739119863846342,0.10597061581744295,0.11127917026793431,0.10667210218779725,0.21902874132804756,0.18654516215491826,0.19036388140161725,0.19605568445475638,0.12749775615286504,0.1376382993528634,0.1046603475513428,0.2838557066824364,0.13134328358208955,0.10068027210884353,0.14639961850262279,0.1474769012082445,0.27487562189054726,0.10044181427587046,0.1354520933505336,0.247373161212849,0.25505443234836706,0.17109375,0.23082489146164978,0.4123287671232877,0.1805431214562817,0.13952513966480448,0.11688179693058237,0.12549914432401596,0.22486969471332838,1.0,0.18498548320199087,0.20881622516556292,0.09529987397138409,0.16591375770020533,0.036585365853658534,0.20618556701030927,0.13032967032967033,0.1062293108636774,0.03732950466618808,0.0575139146567718,0.2979039690798276,0.1103390348197923,0.18616753399362096,0.5276575276575276,0.23380129589632828,0.1420345489443378,0.13420724094881398,0.14688589935226706,0.19469405220367994,0.1130053580126644,0.1345875542691751,0.0966432474629196,0.1361693466313861,0.1318086066807102,0.12030939688512596,0.11594827586206896,0.10882469331222794,0.25191675794085433,0.37947332883187035,0.14185393258426968,0.10997067448680352,0.17536959175369593,0.404,0.15458986362711175,0.1302594784418287,0.20599112426035504,0.12396694214876033,0.18618266978922718,0.10509062861550328,0.2547892720306513,0.11960853553952479,0.1522650169626821,0.08148505303760849,0.16361862960253595,0.2331784804435786,0.11765215132888927,0.2565528196981732,0.17851051733939738,0.12453183520599251,0.25656877897990726,0.13184682501211828,0.2463157894736842,0.2531700918233494,0.1561021239132827,0.06235565819861432,0.2355512384652744,0.11906677393403058,0.1576934392468373,0.2104221635883905,0.09198666502037288,0.23772609819121446,0.13716216216216215,0.15655788177339902,0.0990622335890878
KITOKS PASAULIS,0.04119714043378166,0.03835403726708075,0.03638418079096045,0.08211805555555556,0.04918303350387853,0.06423718344657196,0.04056795131845842,0.0635931473674769,0.0378294388334429,0.05491923641703377,0.02042825498400197,0.024968394437420986,0.04099462365591398,0.12635854649247996,0.053003124638352044,0.05105243722304283,0.05804467032232179,0.052702702702702706,0.19864889538068287,0.0,0.029341476367498672,0.09166998804304503,0.040697674418604654,0.040806605271514765,0.03871559633027523,0.05070754716981132,0.04061205706396687,0.04002965159377316,0.11067708333333333,0.041666666666666664,0.07127771911298839,0.06392931392931393,0.12804878048780488,0.03181118522319138,0.05817174515235457,0.036555492745430566,0.14855660071359067,0.04271356783919598,0.052419914020246844,0.03886588085377509,0.02384263858533678,0.041905236079993365,0.047021943573667714,0.042927333850530124,0.029418915633357648,0.028290090653329165,0.03089887640449438,0.03370023100964805,0.042120911793855305,0.07585097829000267,0.06233153638814016,0.10034802784222738,0.033870282016155696,0.04188991719434973,0.028238546603475512,0.05558840922531047,0.08477611940298507,0.018367346938775512,0.09394372913686218,0.03695806680881308,0.0472636815920398,0.040614486644238175,0.03881787263984989,0.029420594416091263,0.06354143523661408,0.08880208333333334,0.06512301013024602,0.0863013698630137,0.050134288272157566,0.026815642458100558,0.04167090151438154,0.03555809089180453,0.0381608339538347,0.07906399574543521,1.0,0.11382450331125828,0.0364741641337386,0.0364476386036961,0.006775067750677507,0.07952871870397643,0.03142857142857143,0.059584712609088174,0.021536252692031587,0.0,0.04920469748773599,0.04650274893097129,0.06698002350176263,0.08225108225108226,0.07802375809935205,0.06621880998080615,0.04900124843945069,0.040657698056801195,0.03209242618741977,0.021269686637441144,0.024963820549927643,0.04277907884465262,0.05495623855078364,0.021065302437556426,0.03867461064074423,0.03620689655172414,0.038583300356153545,0.025191675794085433,0.07427413909520594,0.046504369538077406,0.02346041055718475,0.031737420317374206,0.056,0.04437207408915123,0.037588606360148276,0.04363905325443787,0.01487603305785124,0.031030444964871194,0.047049749325106055,0.06002554278416347,0.04156787569994451,0.03512272999401317,0.011571841851494697,0.044501341136308215,0.05155102652480144,0.03653363345164921,0.03256552819698173,0.07362137578169414,0.030430711610486893,0.08329040013738623,0.04944255937954435,0.051789473684210524,0.06077831219938785,0.04737537140970617,0.004618937644341801,0.03156872268091306,0.04022526146419952,0.07237422771403354,0.0870712401055409,0.03938757871342141,0.002583979328165375,0.0622972972972973,0.06911945812807882,0.06445012787723785
Noeliukas,0.1901126862958924,0.14941770186335404,0.15423728813559323,0.23559027777777777,0.16817956758541014,0.1766522544780729,0.17456896551724138,0.14225491075432775,0.17366879818323075,0.2434654919236417,0.0893428501107556,0.13874841972187105,0.18951612903225806,0.2589746404654737,0.21131813447517647,0.16155834564254062,0.17654139360706167,0.14594594594594595,0.07723206134745299,0.043010752688172046,0.09413170472650026,0.18652849740932642,0.1343223736968725,0.19784058431248014,0.18477064220183487,0.13797169811320756,0.18994477680625863,0.06671608598962195,0.2886284722222222,0.1381118881118881,0.15205913410770855,0.12058212058212059,0.22386759581881532,0.14468958440225757,0.1724376731301939,0.17825513472771812,0.09228024651313656,0.135678391959799,0.1743170156705034,0.15057874057555484,0.1690840453010133,0.16388681437225128,0.07993730407523511,0.1430049133695371,0.15779236566982738,0.1541106595811191,0.14477095937770096,0.10694387824432668,0.1531219028741328,0.20959528276601447,0.1957547169811321,0.1931554524361949,0.13992158344749397,0.1866258437130332,0.1531398104265403,0.16321703134240095,0.20477611940298507,0.017687074829931974,0.17548879351454458,0.18798862828713575,0.1044776119402985,0.12747760528555793,0.15785153043274305,0.12518763134193936,0.16463008220395467,0.13098958333333333,0.17800289435600578,0.16735159817351597,0.1638316920322292,0.11089385474860335,0.1541823356032117,0.18368511123787792,0.25800446760982876,0.17886899485906754,0.22812111157196185,1.0,0.13207057602490918,0.16878850102669404,0.037940379403794036,0.1634756995581738,0.14593406593406594,0.16310562744507975,0.08686288585786073,0.13543599257884972,0.21748178980228927,0.17791692119731214,0.30266912875608526,0.20346320346320346,0.13660907127429806,0.15307101727447217,0.1829744069912609,0.1735924265072247,0.1750106974753958,0.11511609027439519,0.1935600578871201,0.1462919594067135,0.21046203948707512,0.14113752633162804,0.14905403992892233,0.175,0.16402849228333993,0.13253012048192772,0.2275489534098582,0.1931960049937578,0.10361681329423265,0.1456666214566662,0.132,0.13830653368613882,0.18104961956168303,0.16087278106508876,0.10702479338842975,0.2529274004683841,0.13613575009641343,0.13026819923371646,0.13948443726983806,0.14518060267411695,0.08148505303760849,0.1337478663740551,0.1463359808182227,0.13765041987706692,0.13370399788191686,0.25838544627629334,0.12897940074906367,0.20899879787051348,0.16674745516238487,0.11663157894736842,0.13773502404897245,0.16215472653240895,0.12933025404157045,0.13987372510927634,0.16894609814963799,0.24919093851132687,0.23647757255936674,0.14149895048771452,0.34366925064599485,0.20540540540540542,0.19889162561576354,0.1867007672634271
WhyDotas,0.8276990185387132,0.5607919254658386,0.8508474576271187,0.7803819444444444,0.8240633767948506,0.6102532427424336,0.5957150101419878,0.5519777558525428,0.7206119643817606,0.8461086637298091,0.6357371400443023,0.8505056890012642,0.8198924731182796,0.6708749588319245,0.7950468695752806,0.43990029542097486,0.4630199277785208,0.6202702702702703,0.1712616395837137,0.3225806451612903,0.5954593733404142,0.43045037863690716,0.7329591018444266,0.7591298825023817,0.6368807339449541,0.5843160377358491,0.7993557294063507,0.19347664936990364,0.6397569444444444,0.6436480186480187,0.648363252375924,0.5540540540540541,0.3667247386759582,0.8383786557208825,0.8220221606648199,0.6014697569248163,0.2131041193642556,0.5125628140703518,0.5291915129663015,0.8076882234257194,0.8793959864891715,0.7758692224711642,0.5031347962382445,0.691750711145591,0.6353026987600292,0.8799624882775867,0.7921348314606742,0.5866286180187525,0.591179385530228,0.64433127847762,0.7055256064690026,0.6293503480278422,0.7000803061079881,0.7369007028042586,0.85989336492891,0.6505026611472502,0.6101492537313433,0.3142857142857143,0.46161182641869336,0.8854536839611467,0.5049751243781094,0.7081999108264764,0.7941831828310074,0.6013209246472531,0.6114196845145523,0.6178385416666666,0.776410998552822,0.44269406392694066,0.7529095792300806,0.7263966480446927,0.7913405833926213,0.83552006084807,0.5355547282204021,0.4557702535011523,0.4081294068851099,0.7373758278145696,1.0,0.5669404517453799,0.21680216802168023,0.3490427098674521,0.8068131868131868,0.777008727053867,0.5585068198133525,0.6103896103896104,0.4905604281254645,0.8782070861331704,0.8356555313077052,0.4122174122174122,0.43817494600431967,0.46833013435700577,0.8512016229712859,0.7842551071250623,0.6448438168592212,0.7433024841695081,0.8560057887120116,0.8156128024980484,0.8479544066761653,0.8408065001504664,0.7602174140273859,0.8752155172413794,0.8840522358527899,0.5399780941949617,0.6293045239702904,0.718789013732834,0.6559139784946236,0.659161806591618,0.408,0.7826175452880114,0.739025817779801,0.5891272189349113,0.6082644628099173,0.5966042154566745,0.808522946394138,0.6264367816091954,0.6807244110376836,0.6209339453202953,0.7049180327868853,0.6627651792245793,0.525850442080024,0.7588953337373388,0.6179507545671168,0.6711199545196134,0.7649812734082397,0.39738966168641593,0.872515753756665,0.5545263157894736,0.5719282903366856,0.7098602399031584,0.6420323325635104,0.6736279747450219,0.9058728881737731,0.6534274786701971,0.6683707124010554,0.8518335596987282,0.8501291989664083,0.7652702702702703,0.7142857142857143,0.7432225063938619
LaisvėsTV,0.5171452805040592,0.5628105590062111,0.33242937853107346,0.5151041666666667,0.38768773725037137,0.4484249536751081,0.6149847870182555,0.46327024845277603,0.6039562541086476,0.42085168869309836,0.14619739109032734,0.21586599241466498,0.39986559139784944,0.4526292677571632,0.49785904409211895,0.5680391432791728,0.6201685167848068,0.3635135135135135,0.19901405879130912,0.08602150537634409,0.20353159851301114,0.5595854922279793,0.34983961507618283,0.6704509368053351,0.6581651376146789,0.46167452830188677,0.6102162908421537,0.14010378057820608,0.4565972222222222,0.47086247086247085,0.44878563885955647,0.34667359667359665,0.5479094076655052,0.3381221139045664,0.4242843951985226,0.5737704918032787,0.2789490755757379,0.31909547738693467,0.6433227014283733,0.36954444090474675,0.30558315120206636,0.5670068873952369,0.4012539184952978,0.4963796224463408,0.5684415268660346,0.3799624882775867,0.23336214347450301,0.15763011278706346,0.4578790882061447,0.5861699276333423,0.48517520215633425,0.46983758700696054,0.5198639520052908,0.628418342495303,0.3417259083728278,0.3636901241868717,0.49671641791044774,0.10680272108843537,0.46542680019074867,0.47216299455105426,0.44402985074626866,0.3979976490616513,0.3431453031546851,0.4701290903632543,0.47433903576982894,0.41158854166666664,0.4399421128798842,0.5111872146118721,0.3968964488212474,0.266340782122905,0.32584612257343226,0.622741966153261,0.8616902457185406,0.5729480588548129,0.29448361675653256,0.6804635761589404,0.4093705982652532,1.0,0.08672086720867209,0.40795287187039764,0.252967032967033,0.36412879927776104,0.26274228284278534,0.19851576994434136,0.7489222536048759,0.5069486866218693,0.5015947624643277,0.6570466570466571,0.6355291576673866,0.5057581573896354,0.48618913857677903,0.5867463876432486,0.5857937526743688,0.18412079883097907,0.23842257597684516,0.35362997658079626,0.33095868105027476,0.17183268131206741,0.5305738476011289,0.32155172413793104,0.2882865057380293,0.32420591456736036,0.5827143821742066,0.6012796504369539,0.14076246334310852,0.5338396853383969,0.356,0.31050274781192755,0.6310723808285101,0.5602810650887574,0.16570247933884297,0.6305620608899297,0.37003470883146933,0.3269476372924649,0.4497301114866569,0.5656555577728997,0.09546769527483125,0.445988783223604,0.5556721114940806,0.4687905809020864,0.49536669314270587,0.587833996588971,0.2024812734082397,0.5808002747724541,0.3853611245758604,0.33221052631578946,0.5207695671184959,0.5769781005832508,0.29330254041570436,0.5148130160271976,0.22767497988736926,0.5798764342453663,0.5601912928759895,0.3917150265464872,0.4418604651162791,0.47594594594594597,0.5323275862068966,0.4380221653878943
NISLT,0.00666424330546468,0.003299689440993789,0.008361581920903955,0.008680555555555556,0.011635583429608846,0.004941321803582459,0.003422920892494929,0.006188895865100009,0.0068128847188191,0.015565345080763583,0.011321683485109525,0.010745891276864728,0.016129032258064516,0.0018662860906795476,0.011572734637194769,0.003969719350073855,0.0008024608800320985,0.0,0.002008398758444404,0.0,0.004381306425916091,0.00039856516540454366,0.0056134723336006415,0.005239758653540806,0.008990825688073394,0.0,0.0048320294523699955,0.00815418828762046,0.0,0.0005827505827505828,0.0,0.0005197505197505198,0.006097560975609756,0.0107747562852745,0.0043859649122807015,0.00395703787450537,0.0003243593902043464,0.0,0.001664124254611011,0.004247637251778698,0.01072918736340155,0.004397975271761679,0.0,0.005947763123868632,0.006321419888159494,0.009377930603313536,0.02052722558340536,0.006930289441500204,0.0009910802775024777,0.0021441972661484857,0.010107816711590296,0.0017401392111368909,0.003873588738249327,0.005914689304850045,0.010959715639810427,0.0005913660555884093,0.001791044776119403,0.0006802721088435374,0.005245588936576061,0.00912106135986733,0.0,0.0038506748814397473,0.006567374223056174,0.003002101471029721,0.005332148411464119,0.002864583333333333,0.000723589001447178,0.00228310502283105,0.002387347060578932,0.007402234636871508,0.005285089948165464,0.0053242061228370415,0.0031645569620253164,0.004786385392660876,0.002073828287017835,0.005794701986754967,0.005930758395729854,0.0032854209445585215,1.0,0.0,0.008131868131868131,0.00511585916340656,0.03015075376884422,0.055658627087198514,0.0038650215549279024,0.005268784361637141,0.00805774718818197,0.0,0.0008099352051835853,0.0028790786948176585,0.008504993757802747,0.005879422022919781,0.0012836970474967907,0.012014937489852249,0.011939218523878437,0.003747072599531616,0.0175045796865459,0.008125188083057478,0.005957980558168705,0.005172413793103448,0.010684606252473288,0.0,0.00337609723160027,0.008114856429463172,0.00635386119257087,0.005425200054252,0.0,0.006920415224913495,0.0047473499382194185,0.0040680473372781065,0.00909090909090909,0.004098360655737705,0.0011569610489780178,0.0,0.003632144478635928,0.003392536419876272,0.010125361620057859,0.004633016337478664,0.001573505170088416,0.005021210284823825,0.004236166269526079,0.0008527572484366117,0.00749063670411985,0.0005151983513652757,0.010179350460494426,0.0004210526315789474,0.005247048535198951,0.004897105755474854,0.03002309468822171,0.008742107819329771,0.02333065164923572,0.0005884083553986466,0.0036279683377308707,0.005556241511297691,0.06718346253229975,0.005405405405405406,0.003078817733990148,0.005285592497868713
JK Sax - Juozas Kuraitis Saxophonist,0.009087604507451835,0.01203416149068323,0.01231638418079096,0.015625,0.011222974088133355,0.017912291537986413,0.01191683569979716,0.01569647502018118,0.01021932707822865,0.022320117474302497,0.010091065714988924,0.006321112515802781,0.034274193548387094,0.018223734767812055,0.01099409790533503,0.024741506646971934,0.022870135080914806,0.03918918918918919,0.019718824173817782,0.0,0.010621348911311737,0.01514547628537266,0.02185244587008821,0.009765004763416957,0.012293577981651376,0.07311320754716981,0.009549010584445468,0.0029651593773165306,0.013888888888888888,0.034382284382284384,0.04593453009503696,0.033783783783783786,0.029616724738675958,0.018471010774756286,0.021929824561403508,0.012813265498398342,0.01929938371715861,0.07537688442211055,0.01539314935515185,0.009344801953913136,0.01351082853169084,0.0076342212264542365,0.025078369905956112,0.022368761313679854,0.014344760515438853,0.006877149109096593,0.011235955056179775,0.008696833808941432,0.04261645193260654,0.025462342535513268,0.018194070080862535,0.01160092807424594,0.010534271812556097,0.011551040289471853,0.009972353870458136,0.046126552335895916,0.011940298507462687,0.007482993197278911,0.010014306151645207,0.012200900260601753,0.06467661691542288,0.010336022050180374,0.010906532191861147,0.025217652356649654,0.03421461897356143,0.02265625,0.007959479015918957,0.033105022831050226,0.030140256639809012,0.010754189944134079,0.013415997560727717,0.0024719528427457694,0.016195085629188383,0.02481829462861195,0.022397345499792616,0.02297185430463576,0.008784935873674847,0.01421971252566735,0.0,1.0,0.012747252747252748,0.011134517002708396,0.0,0.0,0.022000891928051138,0.011606597434331093,0.01225449051536008,0.02405002405002405,0.02294816414686825,0.007197696737044146,0.008270911360799,0.010861983059292476,0.03423192126658109,0.01185257346971911,0.016642547033285094,0.008430913348946136,0.018318746183594546,0.012639181462533854,0.00977317863489077,0.015301724137931034,0.013850415512465374,0.06900328587075576,0.04726536124240378,0.020599250936329586,0.020527859237536656,0.022921470229214702,0.104,0.011194789334418889,0.01235611627755739,0.039571005917159764,0.014462809917355372,0.027517564402810304,0.007520246818357115,0.06002554278416347,0.016092417898400848,0.01237277988425464,0.00626808100289296,0.023408924652523776,0.018807133223437734,0.010215565751882955,0.02885888271114641,0.014212620807276862,0.013576779026217229,0.018890606216726773,0.0174503150751333,0.04294736842105263,0.04197638828159161,0.013755915043468691,0.0,0.03108305002428363,0.011263073209975865,0.012944983818770227,0.012862796833773086,0.010186442770712434,0.07751937984496124,0.008513513513513513,0.020166256157635468,0.011253196930946292
cheska,0.20525869380831213,0.05139751552795031,0.2944632768361582,0.15347222222222223,0.2153820762502063,0.15750463248919086,0.07429006085192698,0.13032558973899006,0.11928524472599056,0.2657856093979442,0.47821806546886536,0.5037926675094817,0.19086021505376344,0.1602810407289494,0.19743085291054277,0.07450147710487445,0.06326066604253043,0.16756756756756758,0.015519444951615849,0.3064516129032258,0.3588688263409453,0.036667995217218016,0.33400160384923816,0.0992378532867577,0.10899082568807339,0.09433962264150944,0.15945697192820985,0.026686434395848776,0.1840277777777778,0.13636363636363635,0.16684266103484688,0.06704781704781705,0.06707317073170732,0.2534633145202668,0.2922437673130194,0.08611268136423592,0.015569250729808628,0.10552763819095477,0.04507003189571488,0.1374110650950409,0.4593681700774886,0.13924155671728486,0.11598746081504702,0.12335143522110163,0.12496960855823,0.16692716473898092,0.4323681936041487,0.36866422068215793,0.1570862239841427,0.09086035915304208,0.11657681940700809,0.08410672853828306,0.10770466247815201,0.1703430519796813,0.31516587677725116,0.13660555884092254,0.05014925373134328,0.24897959183673468,0.05627086313781593,0.2736318407960199,0.055970149253731345,0.12508613351708484,0.42429928462530786,0.1095767036925848,0.14041324150188847,0.08046875,0.2894356005788712,0.07465753424657534,0.17934944792599225,0.39427374301675977,0.31558085171257244,0.16505038980794828,0.05919583023082651,0.10512320510547775,0.059311489008710076,0.13741721854304637,0.13607383794202685,0.05908624229979466,0.05013550135501355,0.08541973490427099,1.0,0.1399337947637677,0.030868628858578606,0.2597402597402597,0.045339675932808084,0.16004886988393402,0.25348329696155786,0.0707070707070707,0.04562634989200864,0.03982725527831094,0.17376716604244694,0.12326856003986049,0.07744972186563971,0.46533528170157495,0.5025325615050651,0.13879781420765028,0.3895786688377773,0.5365633463737587,0.14356642625692484,0.3618534482758621,0.3409180846853977,0.12924424972617743,0.1937879810938555,0.08863920099875156,0.5566959921798631,0.12939102129391022,0.108,0.34836148992468957,0.1095792417246537,0.0695266272189349,0.509504132231405,0.09309133489461359,0.1201311222522175,0.2062579821200511,0.12238309034959391,0.0853123129115945,0.6176470588235294,0.10399902462813948,0.0857934961786303,0.1794649813868929,0.14614773629864972,0.09323479249573621,0.48478464419475653,0.022325261892495278,0.2423654871546292,0.13978947368421052,0.09094884127678181,0.10195884230218995,0.13625866050808313,0.1345313258863526,0.40788415124698313,0.06207708149455722,0.0679419525065963,0.1621805161131004,0.5839793281653747,0.12378378378378378,0.10514162561576355,0.09138959931798807
Man Kablys,0.09136071731491578,0.06638198757763975,0.12621468926553672,0.1125,0.10042911371513451,0.09882643607164916,0.08810851926977688,0.0765091039555117,0.0711169545210064,0.11541850220264317,0.08171301993600788,0.13780025284450062,0.09341397849462366,0.12460204193654627,0.10450179377386877,0.05769940915805022,0.06178948776247158,0.07837837837837838,0.030491144787292312,0.07526881720430108,0.0681093998937865,0.05300916699880431,0.09021651964715317,0.0876468720228644,0.0653211009174312,0.05365566037735849,0.0966405890473999,0.020756115641215715,0.0720486111111111,0.09498834498834499,0.0791974656810982,0.10446985446985448,0.07229965156794425,0.08106721395587481,0.17428439519852262,0.08630111173921236,0.04686993188452806,0.0728643216080402,0.05616419359312162,0.11829669746203675,0.11186171269620504,0.08804248610073853,0.02821316614420063,0.08533747090768037,0.10284463894967177,0.11941231634885902,0.09140017286084702,0.07202065498029624,0.07234886025768088,0.09112838381131064,0.11320754716981132,0.1154292343387471,0.08049506353630309,0.0792568366849906,0.0995260663507109,0.08279124778237729,0.12835820895522387,0.027210884353741496,0.0653314258464473,0.11312485193082208,0.04228855721393035,0.0975639414697418,0.10273249677495015,0.06094265986190333,0.08220395467673851,0.08919270833333333,0.1049204052098408,0.05365296803652968,0.09579230080572963,0.0856145251396648,0.1032625266795406,0.10743487355010459,0.05956813104988831,0.0625775571707144,0.08212360016590627,0.11216887417218543,0.09570761361109052,0.062114989733059546,0.023035230352303523,0.054491899852724596,0.1021978021978022,1.0,0.06604450825556353,0.06679035250463822,0.06005648877657202,0.12309102015882713,0.11583011583011583,0.06878306878306878,0.04724622030237581,0.052783109404990404,0.11103308364544319,0.10044843049327354,0.06760804450149764,0.09141094333495697,0.09913169319826338,0.1250585480093677,0.10991247710156728,0.1062293108636774,0.08403888366259016,0.2351293103448276,0.13157894736842105,0.07995618838992333,0.06076975016880486,0.09394506866416978,0.08162267839687194,0.10321443103214431,0.072,0.10360268674944026,0.0790791441763673,0.08912721893491124,0.07892561983471075,0.08723653395784543,0.11704589278827612,0.08939974457215837,0.1009433486354235,0.08750748353622032,0.09836065573770492,0.0770543769812241,0.0786752585044208,0.08129166305947537,0.07069102462271644,0.11000568504832291,0.09433520599250936,0.07075390692083118,0.12796897721764422,0.06442105263157895,0.06689986882378662,0.08545174425002751,0.057736720554272515,0.07430791646430306,0.14802896218825423,0.1147396293027361,0.12450527704485488,0.10989010989010989,0.07751937984496124,0.12256756756756756,0.12145935960591132,0.14373401534526853
A Friend,0.02423361201987156,0.019604037267080744,0.022372881355932205,0.025173611111111112,0.03606205644495791,0.01852995676343422,0.021932048681541583,0.017310969593685534,0.027430825315245325,0.03847283406754772,0.009106571498892444,0.011378002528445006,0.043682795698924734,0.016906356350861785,0.045712301816919335,0.014586410635155096,0.013374348000534974,0.010810810810810811,0.005477451159393828,0.0,0.00929368029739777,0.0039856516540454365,0.0136327185244587,0.027627818355033345,0.02330275229357798,0.021816037735849055,0.025655775425678786,0.01630837657524092,0.014322916666666666,0.020104895104895104,0.01583949313621964,0.005197505197505198,0.02264808362369338,0.03745510518214469,0.01638965835641736,0.025626530996796685,0.0040544923775543305,0.005025125628140704,0.015115795312716682,0.025592014441966657,0.02364394993045897,0.021823915027798523,0.003134796238244514,0.027152831652443754,0.019450522732798445,0.04235698655829947,0.03176318063958514,0.0062508493001766545,0.014370664023785926,0.015813454837845083,0.024595687331536387,0.009860788863109048,0.023808399074117814,0.02365875721940018,0.030410742496050552,0.02069781194559432,0.01791044776119403,0.006122448979591836,0.011444921316165951,0.033641317223406776,0.01990049751243781,0.021604312755867213,0.016770259176732732,0.01020714500150105,0.014219062430570984,0.016145833333333335,0.019536903039073805,0.01141552511415525,0.02118770516263802,0.015502793296089385,0.018396178473422096,0.027381631488876214,0.016567386448250187,0.009218223719198724,0.01244296972210701,0.02504139072847682,0.028838312699236413,0.018788501026694045,0.056910569105691054,0.0,0.009450549450549451,0.027685826060788444,1.0,0.06307977736549165,0.0075813884346662705,0.026954795357361026,0.03676347154608024,0.012506012506012507,0.0026997840172786176,0.007677543186180422,0.03448813982521848,0.030493273542600896,0.012409071459135643,0.011690209449585971,0.016280752532561504,0.021545667447306793,0.03134541013637289,0.009027986758952753,0.02649733458764503,0.015948275862068966,0.023149980213692124,0.007667031763417305,0.014179608372721135,0.024500624219725344,0.011241446725317693,0.022650210226502102,0.004,0.012314268267860777,0.02692332704688821,0.021079881656804734,0.0070247933884297524,0.052107728337236536,0.022753567296567682,0.008301404853128991,0.020077687534681934,0.022650169626820992,0.004339440694310511,0.02365276761765423,0.012812827813577102,0.02294173664617782,0.007942811755361398,0.009664582148948267,0.011704119850187267,0.013738622703074016,0.05380513814832768,0.010947368421052631,0.0174901617839965,0.02388026851546165,0.10161662817551963,0.01894123360854784,0.029766693483507644,0.02559576345984113,0.021932717678100264,0.029941968144215337,0.06718346253229975,0.02189189189189189,0.020166256157635468,0.019948849104859334
