title,Lrytas.lt,PildykLT,AntanasJ,Bernužėliai,Vu Records,PROTO INDUSTRIJA,Lietuviški filmukai vaikams,Rokas Yan,Bičiuliai,Šeškės,Mrs K Bakes And Cakes,HIPARIKAI,Važiuojam AUTO,15min,Miuziklas „Kakės Makės gimtadienis“,NeRedaguota,Judzikas,Negyvas Eteris,Delfi,Camiworld,Fuxeris,LuLu Vaikai,Smurfai • Lietuvių,Gazas Dugnas TV,KITOKS PASAULIS,cheska,Alfa TV,Rolandas,Martas Tankevičius,Mainexas,Autoplius.lt,Skirmantas Malinauskas,autodoc.LT,Dainius Sinkevičius,LRT VAIKAI,Vikkyxo,Ausrine Gerikiene,KONTRA,EnoxsPC,Stanislavas Stavickis (Stano),Mantas Stonkus,TIKRA RIDA,Augustas Šuliauskas,Delfi Video,Twisteris,BasketNews․LT,"O, Dangau!",Andrius Talzunas,Radijo stotis M-1,Atviras Seimas,SelMusic,Lithuania Explained,Ilja Laurs,Jovani,Mantas Bartuševičius,Skoniu parkas,LNK Televizija,Saulius Prūsaitis oficialus kanalas,Artur Lebedenko Swan,DŽINGLAI,Įdomioji Dokumentika,Kiemo draugai,OpenPlay,Žaidimų Balsas,Dividendų Eksperimentas,Munis,Enoxas,Žinių radijas,TV3 Televizija,Martynas Kavaliauskas,Kūrybinis Potencialas,LaisvėsTV,KARALIAI Official,PonasAkiniuotis,A Team Comedy,Kitokie pasikalbėjimai,DamagePlanas,Radvis,Telia Lietuva,2Kvėpavimas,Betsafe-LKL TV,OpTV,Gintaras Pociūnas,Diana ir draugai,BC WOLVES,Lietuvos nacionalinis radijas ir televizija,LaLand Music,Edvisss,Komentaras TV,Redakcija,ACME Film Lietuva,Emilis Jokūbas,maisto megeja,Natalija Bunke,Svarbeuse Dariti,Pralaužk Vieną Šaltą,Viktorija Rupeikytė - Victoria
Martas Tankevičius,0.0007317965605561653,0.04817079712477202,0.06854054054054054,0.0,0.0004008016032064128,0.0035714285714285713,0.0,0.004694835680751174,0.0004017677782241864,0.0022735884804850324,0.0,0.011177540940992981,0.0029335071707953064,0.005151420543240711,0.0,0.004110393423370522,0.035705305506663315,0.011019711314604998,0.009233161628924094,0.004149377593360996,0.030424607154797726,0.0,0.0,0.009269067796610169,0.002530044275774826,0.014205607476635514,0.0012623074981065387,0.018839861179970253,1.0,0.0,0.001564333202972233,0.008431116905693177,0.0,0.007473841554559043,0.0,0.0015600624024961,0.0,0.0062043795620437955,0.012466307277628033,0.001949317738791423,0.011840688912809472,0.010191988622896421,0.006968641114982578,0.00255863539445629,0.0016413623307345096,0.007527339866496236,0.002629691608893139,0.05037206639954207,0.0008006405124099279,0.0,0.0048543689320388345,0.0026278552658176675,0.001114413075780089,0.009758742206560044,0.008360596146855689,0.0,0.007417873542917697,0.002263296869105998,0.007731560228854183,0.0,0.009625300790649707,0.00852359208523592,0.006552006552006552,0.011729473421512353,0.0025820730357801547,0.00857449088960343,0.015055008685581933,0.0015843675732770002,0.0023744063984004,0.0010725777618877368,0.009198813056379823,0.005648233285170104,0.000751597143930853,0.011175337186897881,0.012878787878787878,0.01606425702811245,0.011063526052819414,0.006607929515418502,0.0,0.0014992503748125937,0.004998333888703766,0.0016460905349794238,0.003134796238244514,0.011199696279422931,0.000814000814000814,0.0018343014368694588,0.0052122114668652275,0.04103967168262654,0.0012903225806451613,0.005681818181818182,0.0,0.024810475534114404,0.00041407867494824016,0.009526736324523662,0.021909744931327666,0.007413509060955519,0.0007791195948578107
Mainexas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Autoplius.lt,0.001890359168241966,0.00013220518244315177,0.0010972933430870519,0.002881844380403458,0.0,0.010262257696693273,0.0,0.0019940179461615153,0.0,0.002277904328018223,0.0,0.005970149253731343,0.024676850763807285,0.004984571564206029,0.0,0.006191950464396285,0.0,0.0025593299208934387,0.00454433800049128,0.0,0.001141552511415525,0.0,0.0,0.03279742765273312,0.0031185031185031187,0.0019723865877712033,0.003990877993158495,0.006871035940803382,0.001564333202972233,0.0,1.0,0.003631314749546086,0.0,0.0017196904557179708,0.0,0.0,0.0,0.00546448087431694,0.0,0.008287292817679558,0.003873466752743706,0.003904343582235237,0.007980845969672785,0.004020908725371934,0.0,0.0039014373716632442,0.007598784194528876,0.001367053998632946,0.003401360544217687,0.0,0.007838745800671893,0.0014540167211922936,0.002044989775051125,0.003963011889035667,0.012455516014234875,0.0,0.006220839813374806,0.0,0.004191895668374476,0.0,0.00411522633744856,0.0054446460980036296,0.003385240352064997,0.005437737901033171,0.007858546168958742,0.006514657980456026,0.0,0.008253968253968255,0.002067539627842867,0.0016835016835016834,0.005887300252312868,0.0036825630638924692,0.0,0.0,0.0022197558268590455,0.005565068493150685,0.001594896331738437,0.0,0.0,0.0,0.007453416149068323,0.0010319917440660474,0.008522727272727272,0.0,0.003952569169960474,0.005628517823639775,0.004056795131845842,0.00023677045104770924,0.0009009009009009009,0.008960573476702509,0.0,0.004899777282850779,0.0,0.004651162790697674,0.002178649237472767,0.007570543702684102,0.0
Skirmantas Malinauskas,0.008747892074198987,0.00199119049055693,0.0090815627141878,0.00010651896037494674,0.0003215778754421696,0.016902274124154886,0.0,0.0047004700470047005,0.00042909246942716153,0.0031742672733044122,0.00032244196044711954,0.03263695003369597,0.013806504397627326,0.08704552898788077,0.0,0.06582346129865503,0.0005479952507078272,0.05617088607594937,0.1074667181169207,0.009954375777685608,0.00040346984062941297,0.0,0.0,0.021785028790786948,0.00836440592562733,0.0009433962264150943,0.038154733301297455,0.01775918177591818,0.008431116905693177,0.0,0.003631314749546086,1.0,0.0,0.029245663574021783,0.0,0.000638433709299851,0.0,0.009364478114478115,0.0,0.0018106294600063904,0.02366921070427978,0.011944925686149356,0.017779533781114184,0.05736803519061583,0.0,0.0432893948472139,0.02910990856503079,0.0014297969688304261,0.001287001287001287,0.0,0.007806163828061638,0.01114349391393794,0.0077183336857686614,0.011686943193792508,0.009771986970684038,0.0,0.00906155608790751,0.0032762629465229337,0.05001179523472517,0.0,0.009190417182982238,0.015306122448979591,0.007757134648534764,0.016237402015677492,0.003466022476630606,0.01077856843867727,9.670244657189827e-05,0.04564682734874569,0.05152523179276665,0.002392593363154062,0.026883338348881534,0.10973275135921587,0.0008429038036034137,0.0,0.032654226961157655,0.035737019187051015,0.002072753653228314,0.0017780566886308963,0.0,0.0009474681545425834,0.008702774649329375,0.04750709363599514,0.003524511374559436,0.0002467105263157895,0.0010770059235325794,0.016381909547738695,0.0014702793530770846,0.0008010986495765621,0.05340646651270208,0.05257994898960173,0.0,0.03310470964791953,0.00043252595155709344,0.006463802704852824,0.0036272040302267002,0.029700058811997648,0.0012775471095496647
autodoc.LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dainius Sinkevičius,0.00980392156862745,0.0011956001912960307,0.008819345661450925,0.0,0.0009099181073703367,0.012544802867383513,0.0,0.00331858407079646,0.0009149130832570906,0.009700889248181084,0.0,0.027606098063452822,0.01570996978851964,0.02981417194200531,0.0,0.025260845689181768,0.0,0.01952191235059761,0.030733944954128442,0.016857720836142953,0.0011876484560570072,0.0,0.0,0.016414141414141416,0.010826210826210826,0.0030464584920030465,0.022682053322721846,0.019534184823441023,0.007473841554559043,0.0,0.0017196904557179708,0.029245663574021783,0.0,1.0,0.0,0.0025662959794696323,0.0,0.024078254326561323,0.0,0.00686106346483705,0.01984469370146678,0.016312056737588652,0.011224987798926306,0.025752404591995036,0.0,0.012257949902291704,0.017454545454545455,0.0030877812086457872,0.0036363636363636364,0.0,0.01908169350029815,0.0059271803556308214,0.003088803088803089,0.012608695652173913,0.014727540500736377,0.0,0.01818181818181818,0.006384676775738229,0.015668385561285206,0.0,0.02052980132450331,0.013213530655391121,0.007919049714034315,0.006818181818181818,0.0015151515151515152,0.012056737588652482,0.000474158368895211,0.02479692176143651,0.017040221062327294,0.0057306590257879654,0.02295918367346939,0.02187397975840679,0.003167062549485352,0.0,0.02068696330991413,0.02599090318388564,0.0034916201117318434,0.001488095238095238,0.0,0.0031446540880503146,0.010605115408608859,0.009255273353422298,0.004314063848144953,0.0005090353779587681,0.005676442762535478,0.013469827586206896,0.003849114703618168,0.00010802635843145727,0.010319098269566599,0.02293202293202293,0.0,0.03302999662959218,0.0,0.012868632707774798,0.006988934187536401,0.02249212775528565,0.0008532423208191126
LRT VAIKAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vikkyxo,0.0,0.0021175224986765486,0.006603081438004402,0.0,0.003367003367003367,0.0,0.0,0.0009891196834817012,0.0,0.002242152466367713,0.0,0.0017761989342806395,0.0011389521640091116,0.0002358490566037736,0.0,0.0,0.0,0.0018570102135561746,0.0025719534598897735,0.008571428571428572,0.0,0.0,0.0,0.0018633540372670807,0.0,0.0019455252918287938,0.0005659309564233164,0.0020964360587002098,0.0015600624024961,0.0,0.0,0.000638433709299851,0.0,0.0025662959794696323,0.0,1.0,0.0,0.003590664272890485,0.0,0.0,0.0025673940949935813,0.001455604075691412,0.0,0.00039952057530962844,0.0,0.0,0.0,0.0027247956403269754,0.006666666666666667,0.0,0.0011037527593818985,0.0,0.0,0.001968503937007874,0.0017391304347826088,0.0,0.0,0.002183406113537118,0.00395165039516504,0.0,0.0,0.0008976660682226212,0.004045853000674309,0.0,0.0,0.0032102728731942215,0.0,0.0,0.0005154639175257732,0.0016638935108153079,0.0016652789342214821,0.0001832508704416346,0.0,0.0,0.0011043622308117063,0.0038346825734980826,0.0,0.001841620626151013,0.0,0.0,0.0012239902080783353,0.0002573340195573855,0.002770083102493075,0.0009596928982725527,0.0,0.0018570102135561746,0.001996007984031936,0.0003549035845262037,0.00035971223021582735,0.0,0.0,0.0022143489813994687,0.0,0.003693444136657433,0.0010799136069114472,0.0013614703880190605,0.002702702702702703
Ausrine Gerikiene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KONTRA,0.0,0.0007736943907156673,0.006520247083047358,0.0,0.0,0.009328358208955223,0.0,0.0016680567139282735,0.0020833333333333333,0.009523809523809525,0.0,0.022838499184339316,0.0084985835694051,0.010953902327704245,0.0,0.010032362459546926,0.000474158368895211,0.012132105144911256,0.012818962389648083,0.006749156355455568,0.0,0.0,0.0,0.009523809523809525,0.0078125,0.0042796005706134095,0.006687242798353909,0.011068334937439845,0.0062043795620437955,0.0,0.00546448087431694,0.009364478114478115,0.0,0.024078254326561323,0.0,0.003590664272890485,0.0,1.0,0.0,0.0017857142857142857,0.015072463768115942,0.008504923903312443,0.006901311249137336,0.008614232209737827,0.0,0.005735759493670886,0.010171058714748035,0.0030193236714975845,0.0020408163265306124,0.0,0.009208103130755065,0.0027183146449201497,0.008823529411764706,0.007042253521126761,0.01593625498007968,0.0,0.023058252427184466,0.007776049766718507,0.011669658886894075,0.0,0.004329004329004329,0.0171606864274571,0.005392450569203115,0.007885657959586003,0.00424929178470255,0.012437810945273632,0.0006684491978609625,0.010192525481313703,0.0035052578868302454,0.0012658227848101266,0.025036818851251842,0.008212819139439385,0.0,0.0,0.019348268839103868,0.015968063872255488,0.0024330900243309003,0.013831258644536652,0.0,0.004545454545454545,0.01104417670682731,0.0014742014742014742,0.009157509157509158,0.00030147723846849563,0.0022271714922048997,0.006349206349206349,0.0014492753623188406,0.0004629093854877908,0.002265597769257581,0.008560727661851257,0.0,0.020815986677768527,0.0,0.007103393843725336,0.009041591320072333,0.01653398652786283,0.0
EnoxsPC,0.0,0.021947173663391602,0.01467304625199362,0.0,0.0,0.0,0.0,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0,0.00021381227282446012,0.0,0.000594000594000594,0.031045037166593792,0.0,0.00023199164830066117,0.0008756567425569177,0.008396946564885497,0.0,0.0,0.0,0.0,0.006342494714587738,0.0,0.0012787723785166241,0.012466307277628033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.013807753584705257,0.0,0.0,0.0,0.0012519561815336462,0.0,0.0015298317185109638,0.0009881422924901185,0.0,0.0,0.0011173184357541898,0.0002103049421661409,0.0,0.0034129692832764505,0.0006447453255963894,0.0036477331943720686,0.0,0.0,0.0018867924528301887,0.12218649517684887,0.0004923682914820286,0.00015976993129892953,0.0,0.0006101281269066504,0.0006790018672551349,0.0,0.018890200708382526,0.0,0.0,0.002806361085126286,0.0010204081632653062,0.0,0.0,0.0007974481658692185,0.0,0.0,0.016823495865412035,0.0,0.0,0.0010660980810234541,0.03059450689535288,0.00016672224074691563,0.0,0.0,0.0003705075954057058,0.0,0.003952569169960474,0.004418262150220913,0.0005243838489774515,0.0
Stanislavas Stavickis (Stano),0.0037243947858473,0.0002641310089804543,0.0043891733723482075,0.022922636103151862,0.034482758620689655,0.0056179775280898875,0.0,0.010967098703888335,0.024390243902439025,0.020454545454545454,0.0,0.0059382422802850355,0.004561003420752566,0.003547776726584674,0.0,0.0013651877133105802,0.0005202913631633715,0.0032527881040892194,0.003431372549019608,0.005681818181818182,0.0011299435028248588,0.0,0.0,0.00685785536159601,0.00205761316872428,0.001937984496124031,0.0022650056625141564,0.0036706869428421605,0.001949317738791423,0.0,0.008287292817679558,0.0018106294600063904,0.0,0.00686106346483705,0.0,0.0,0.0,0.0017857142857142857,0.0,1.0,0.005141388174807198,0.0024260067928190197,0.0015748031496062992,0.003604325190228274,0.0,0.0014312001635657329,0.0020060180541624875,0.0006788866259334691,0.006622516556291391,0.0,0.008879023307436182,0.000724112961622013,0.0,0.012582781456953643,0.006968641114982578,0.0,0.004594180704441042,0.029017857142857144,0.0016226240148354196,0.0,0.00816326530612245,0.0017937219730941704,0.00675219446320054,0.002157497303128371,0.005780346820809248,0.004807692307692308,0.0007639419404125286,0.0018820577164366374,0.002754346703391289,0.015126050420168067,0.0033305578684429643,0.0022026431718061676,0.033185840707964605,0.0,0.0049833887043189366,0.006402048655569782,0.0015723270440251573,0.0,0.0,0.01276595744680851,0.0036719706242350062,0.0018031942297784646,0.008310249307479225,0.0006391818472355385,0.0,0.006517690875232775,0.024390243902439025,0.00023651844843897824,0.0016201620162016202,0.0011792452830188679,0.0,0.005326231691078562,0.0,0.028328611898016998,0.0032397408207343412,0.00408997955010225,0.005390835579514825
Mantas Stonkus,0.0,0.003205128205128205,0.018633540372670808,0.0,0.000671591672263264,0.015586945932781296,0.0,0.01008249312557287,0.0,0.007375537799631223,0.0,0.060294117647058824,0.007785888077858881,0.01741573033707865,0.0,0.01376597836774828,0.0009646302250803858,0.0720124562086415,0.03384411861977731,0.009574468085106383,0.0019305019305019305,0.0,0.0,0.02334914264866837,0.005109150023223409,0.003527336860670194,0.006802721088435374,0.01870692484410896,0.011840688912809472,0.0,0.003873466752743706,0.02366921070427978,0.0,0.01984469370146678,0.0,0.0025673940949935813,0.0,0.015072463768115942,0.0,0.005141388174807198,1.0,0.013383131030189854,0.01316872427983539,0.014548449080428218,0.0,0.018060200668896322,0.012063492063492064,0.0056625141562853904,0.007417397167902899,0.0,0.011078998073217727,0.004318008636017272,0.005955926146515783,0.02026266416510319,0.030903790087463558,0.0,0.02384914032168608,0.007936507936507936,0.02206973293768546,0.0,0.00993723849372385,0.049590536851683346,0.01399394856278366,0.018376211159371866,0.0029291154071470417,0.022509848058525603,0.00040016006402561027,0.008321273516642547,0.007612754955472565,0.0061693774537296695,0.03188280913399397,0.02591792656587473,0.0024198427102238356,0.0006184291898577613,0.05364656381486676,0.057841383422778773,0.006057268722466961,0.0028885037550548816,0.0,0.006646525679758308,0.005,0.002962085308056872,0.004524886877828055,0.00046307015512850195,0.0027605244996549345,0.010680907877169559,0.004149377593360996,0.0021813649111872857,0.0032679738562091504,0.022300884955752213,0.0,0.044437726723095525,0.0,0.014692787177203919,0.011455847255369928,0.05215329909126827,0.0006402048655569782
TIKRA RIDA,0.0004484304932735426,0.0019463667820069203,0.018590773467982557,0.0,0.0005022601707684581,0.005441119315973571,0.0,0.0011098779134295228,0.0,0.0023408239700374533,0.0,0.01865222623345367,0.012195121951219513,0.006102729276148499,0.0,0.003688435669342591,0.0005535566011624688,0.012295772275560047,0.010431581100429535,0.0020876826722338203,0.0027226760015558148,0.0,0.0,0.059596283242550466,0.0026325686348251222,0.0018140589569160999,0.0002889338341519792,0.13933649289099526,0.010191988622896421,0.0,0.003904343582235237,0.011944925686149356,0.0,0.016312056737588652,0.0,0.001455604075691412,0.0,0.008504923903312443,0.0,0.0024260067928190197,0.013383131030189854,1.0,0.006109979633401222,0.0035859431030360986,0.0,0.009342931536223006,0.007371007371007371,0.004441624365482234,0.0015052684395383843,0.0,0.001926040061633282,0.0008984725965858042,0.0009136592051164915,0.00561973150171714,0.007545494895694629,0.0,0.00556745182012848,0.0009298000929800093,0.003672174929060257,0.0,0.0037128712871287127,0.010795250089960417,0.0018885741265344666,0.01053230856817535,0.0022634676324128564,0.011780104712041885,0.0003332222592469177,0.0024382810118866198,0.0010653882008256758,0.0013083296990841692,0.006252170892671066,0.00647340275823248,0.0009272137227630969,0.0,0.014463407578825572,0.0209226115452483,0.0030146425495262705,0.002688172043010753,0.0,0.0009233610341643582,0.0027944111776447107,0.0014354925533823794,0.002926829268292683,0.00041485169052063887,0.0,0.0018063583815028901,0.0013679890560875513,0.0014800197335964479,0.0006895600606812854,0.0044444444444444444,0.0,0.01879505664263646,0.0,0.004696531791907515,0.008852963818321785,0.01085915043117215,0.00048449612403100775
Augustas Šuliauskas,0.0020920502092050207,0.002840909090909091,0.007464749792645839,0.0007974481658692185,0.0016722408026755853,0.007869589657110737,0.0,0.005257623554153523,0.0008396305625524769,0.0029784065524944155,0.0,0.022888713496448304,0.009648127128263337,0.04811416921508665,0.0,0.016445623342175066,0.004271982912068352,0.021343254356765224,0.020325659741718134,0.0050062578222778474,0.001122334455667789,0.0,0.0,0.009236947791164659,0.0037533512064343165,0.002834868887313962,0.015993907083015995,0.00860832137733142,0.006968641114982578,0.0,0.007980845969672785,0.017779533781114184,0.0,0.011224987798926306,0.0,0.0,0.0,0.006901311249137336,0.0,0.0015748031496062992,0.01316872427983539,0.006109979633401222,1.0,0.014605067064083458,0.0,0.08988341481760061,0.10872894333843798,0.0016891891891891893,0.0008326394671107411,0.0,0.010061486864169928,0.006043956043956044,0.004313443565780014,0.009987515605493134,0.011651816312542838,0.0,0.0136986301369863,0.003692762186115214,0.007334491410924532,0.0,0.009236453201970444,0.016649848637739658,0.008868243243243243,0.011005135730007337,0.0035335689045936395,0.008597883597883597,0.00045310376076121433,0.03141794129805705,0.009156409486640649,0.0026702269692923898,0.014961389961389961,0.020545746388443017,0.001467351430667645,0.0015105740181268882,0.02570888468809074,0.02648171500630517,0.003924133420536298,0.002777777777777778,0.0,0.00291970802919708,0.07375,0.006306495690561278,0.003179650238473768,0.0,0.01486013986013986,0.007637474541751527,0.002144388849177984,0.00149860843502462,0.006855718292302898,0.018438603373872108,0.0,0.017041800643086816,0.0017921146953405018,0.00455005055611729,0.0043980208905992305,0.021102497846683894,0.0007874015748031496
Delfi Video,0.04663009404388715,0.0013411740431239039,0.003497222793663855,0.0012067578439259854,0.0012350761630300535,0.020222446916076844,0.0,0.006397952655150352,0.0008250825082508251,0.004280155642023347,0.00041562759767248546,0.01999466808850973,0.019627749576988155,0.11101429069362147,0.0,0.0896967089696709,0.0007403751233958539,0.027070063694267517,0.09010246118094434,0.0063784549964564135,0.0,0.0,0.0,0.014347590687601516,0.012716009129442452,0.0011337868480725624,0.1382730455075846,0.00571712652249565,0.00255863539445629,0.0,0.004020908725371934,0.05736803519061583,0.0,0.025752404591995036,0.0,0.00039952057530962844,0.0,0.008614232209737827,0.0,0.003604325190228274,0.014548449080428218,0.0035859431030360986,0.014605067064083458,1.0,0.0,0.020319303338171262,0.02608695652173913,0.0013885031935573452,0.001644736842105263,0.0,0.007620941020543406,0.00865265760197775,0.011534025374855825,0.01020971302428256,0.008559732043170823,0.0,0.010511054729974628,0.005428460643660334,0.03148976982097187,0.0,0.010907811400422239,0.009947155735156978,0.006948304613674263,0.009359979762205919,0.0037821482602118004,0.012477064220183486,0.0,0.14597418561770129,0.08702185792349727,0.004774146162320969,0.025192012288786484,0.08194385064842526,0.0011556240369799693,0.0,0.02679500520291363,0.0319466789243852,0.0010845986984815619,0.00037355248412401944,0.0,0.001920860545524395,0.007852509388869921,0.1160333642261353,0.004426559356136821,0.0005703422053231939,0.0020920502092050207,0.054479816212668196,0.0007593014426727411,0.0006614381555324578,0.09536009109023627,0.0630030530113794,0.0,0.013600737667127709,0.000851063829787234,0.0065625,0.0009810333551340746,0.017786561264822136,0.0007990411506192569
Twisteris,0.0,0.0018839994617144396,0.0015308075009567547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0,0.009333333333333334,0.0,0.0,0.0,0.0,0.007792207792207792,0.0,0.0,0.0016413623307345096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037965072133637056,0.0,0.0,0.0,0.0,0.0,0.0,0.00047732696897374703,0.0,0.0016366612111292963,0.0,0.0,0.0,0.0,0.0,0.0068201193520886615,0.0,0.0,0.0,0.0,0.0,0.0,0.010135135135135136,0.0,0.0,0.009940357852882704,0.0,0.0,0.0,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0026483688455519443,0.0,0.0,0.0,0.0,0.0,0.0,0.0037641154328732747,0.0,0.0
BasketNews․LT,0.001780767708745548,0.0039000912787320553,0.007623007623007623,0.00020491803278688525,0.00020733982998133942,0.011007462686567163,0.0,0.003260869565217391,0.00020759809009757111,0.0024188671638782503,0.0,0.0368517592129398,0.006892697466467959,0.09862155388471178,0.0,0.02925752139111234,0.003892868265337901,0.0476303317535545,0.04128440366972477,0.0022988505747126436,0.0011102886750555144,0.0,0.0,0.014543050735415633,0.002187386073641998,0.0019876764062810573,0.014506769825918761,0.007354091691441089,0.007527339866496236,0.0,0.0039014373716632442,0.0432893948472139,0.0,0.012257949902291704,0.0,0.0,0.0,0.005735759493670886,0.0,0.0014312001635657329,0.018060200668896322,0.009342931536223006,0.08988341481760061,0.020319303338171262,0.0,1.0,0.14120734908136484,0.0033456005352960855,0.0016597510373443983,0.0,0.003694808793644929,0.007047118971949703,0.0027949690556997404,0.010180240320427237,0.01009701049297169,0.0,0.006607073455110766,0.0020100502512562816,0.015849316641782473,0.0,0.005346572465151804,0.02007233273056058,0.006357704534047181,0.024398073836276082,0.001786777843954735,0.009010773751224289,0.0003429355281207133,0.025293132328308206,0.017000786163522012,0.0021496970881375805,0.012906647807637906,0.042715404699738904,0.0004008819402685909,0.00020197939810139365,0.037479541734860886,0.03628971540430658,0.003890293717175647,0.002372479240806643,0.0,0.001001001001001001,0.044361930818839164,0.00923704414587332,0.0012290045063498567,0.0009152719665271967,0.006518082422203532,0.009364307581487484,0.0019928258270227183,0.0015429717636167258,0.009405643386031618,0.0223463687150838,0.0,0.026148730350665055,0.0002108370229812355,0.004114490161001789,0.004420703628660895,0.03289700310024113,0.0002042483660130719
"O, Dangau!",0.003246753246753247,0.0013063357282821686,0.005059797608095676,0.0,0.0005200208008320333,0.01327433628318584,0.0,0.004187285877426722,0.0,0.002902757619738752,0.0,0.036875,0.010488100040338847,0.10719003585582185,0.0,0.034263671431813025,0.0011289867344058708,0.035913528591352856,0.0350210970464135,0.0038743004735256135,0.0011966493817311527,0.0,0.0,0.017593465284322967,0.004252029377657518,0.0018717828731867104,0.022289156626506025,0.007977207977207978,0.002629691608893139,0.0,0.007598784194528876,0.02910990856503079,0.0,0.017454545454545455,0.0,0.0,0.0,0.010171058714748035,0.0,0.0020060180541624875,0.012063492063492064,0.007371007371007371,0.10872894333843798,0.02608695652173913,0.0,0.14120734908136484,1.0,0.0006459948320413437,0.0005189413596263622,0.0,0.008359872611464968,0.005730002292000917,0.005208333333333333,0.01025312399871836,0.010555300596603947,0.0,0.0101905183872397,0.002886002886002886,0.015198087431693989,0.0,0.006382978723404255,0.01895910780669145,0.006462035541195477,0.024418946749043838,0.0037418147801683817,0.008964589870013447,0.0,0.04543979227523531,0.02083047827874469,0.0008984725965858042,0.012164579606440072,0.03567251461988304,0.0004784688995215311,0.0,0.03834541062801932,0.032676348547717844,0.003996447602131439,0.003236245954692557,0.0,0.001430615164520744,0.06492374727668845,0.011559633027522935,0.0035335689045936395,0.0,0.01506186121570737,0.016917293233082706,0.0,0.00039690414764834294,0.013107822410147992,0.02848297213622291,0.0,0.017796388380005235,0.0005425935973955507,0.003699593044765076,0.003143418467583497,0.035093582887700536,0.0
